date, time, temperature, humidity
2023-11-06, 22:48:06, 22.30, 80.10
2023-11-06, 22:49:06, 22.30, 79.70
2023-11-06, 22:50:07, 22.20, 79.90
2023-11-06, 22:51:07, 22.30, 79.70
2023-11-06, 22:52:10, 22.30, 79.70
2023-11-06, 22:53:11, 22.30, 79.90
2023-11-06, 22:54:12, 22.30, 79.60
2023-11-06, 22:55:12, 22.30, 79.30
2023-11-06, 22:56:15, 22.30, 79.30
2023-11-06, 22:57:18, 22.30, 79.30
2023-11-06, 22:58:22, 22.30, 79.40
2023-11-06, 22:59:22, 22.30, 79.10
2023-11-06, 23:00:23, 22.30, 79.20
2023-11-06, 23:01:23, 22.30, 79.10
2023-11-06, 23:02:24, 22.30, 79.10
2023-11-06, 23:03:24, 22.30, 79.00
2023-11-06, 23:04:25, 22.20, 79.30
2023-11-06, 23:05:26, 22.30, 79.10
2023-11-06, 23:06:29, 22.30, 78.90
2023-11-06, 23:07:29, 22.30, 79.40
2023-11-06, 23:08:30, 22.30, 79.30
2023-11-06, 23:09:30, 22.30, 79.10
2023-11-06, 23:10:33, 22.30, 78.90
2023-11-06, 23:11:34, 22.30, 78.80
2023-11-06, 23:12:35, 22.30, 79.00
2023-11-06, 23:13:35, 22.30, 79.10
2023-11-06, 23:14:36, 22.30, 78.90
2023-11-06, 23:15:39, 22.30, 78.60
2023-11-06, 23:16:42, 22.30, 78.60
2023-11-06, 23:17:43, 22.30, 78.50
2023-11-06, 23:18:46, 22.30, 78.60
2023-11-06, 23:19:46, 22.20, 78.50
2023-11-06, 23:20:47, 22.30, 78.30
2023-11-06, 23:21:47, 22.30, 78.30
2023-11-06, 23:22:48, 22.30, 78.20
2023-11-06, 23:23:48, 22.30, 78.30
2023-11-06, 23:24:49, 22.30, 78.40
2023-11-06, 23:25:50, 22.30, 78.30
2023-11-06, 23:26:50, 22.20, 78.60
2023-11-06, 23:27:51, 22.20, 78.40
2023-11-06, 23:28:54, 22.20, 78.20
2023-11-06, 23:29:54, 22.20, 78.20
2023-11-06, 23:31:00, 22.20, 78.10
2023-11-06, 23:32:03, 22.20, 77.80
2023-11-06, 23:33:04, 22.20, 77.80
2023-11-06, 23:34:04, 22.20, 77.90
2023-11-06, 23:35:05, 22.10, 77.70
2023-11-06, 23:36:05, 22.10, 77.80
2023-11-06, 23:37:06, 22.10, 78.10
2023-11-06, 23:38:06, 22.10, 78.00
2023-11-06, 23:39:07, 22.10, 77.40
2023-11-06, 23:40:08, 22.10, 77.80
2023-11-06, 23:41:08, 22.10, 77.80
2023-11-06, 23:42:09, 22.10, 77.80
2023-11-06, 23:43:09, 22.10, 77.50
2023-11-06, 23:44:10, 22.10, 77.70
2023-11-06, 23:45:11, 22.10, 77.70
2023-11-06, 23:46:11, 22.00, 77.50
2023-11-06, 23:47:12, 22.10, 77.50
2023-11-06, 23:48:12, 22.10, 77.90
2023-11-06, 23:49:20, 22.00, 77.60
2023-11-06, 23:50:21, 22.00, 77.40
2023-11-06, 23:51:22, 22.00, 77.00
2023-11-06, 23:52:22, 22.00, 76.90
2023-11-06, 23:53:25, 22.00, 76.90
2023-11-06, 23:54:26, 22.00, 76.90
2023-11-06, 23:55:26, 22.00, 76.10
2023-11-06, 23:56:27, 22.00, 76.80
2023-11-06, 23:57:28, 22.00, 77.00
2023-11-06, 23:58:28, 22.00, 77.00
2023-11-06, 23:59:29, 22.00, 75.90
2023-11-07, 00:00:29, 22.00, 76.10
2023-11-07, 00:01:32, 22.00, 75.60
2023-11-07, 00:02:35, 22.00, 76.20
2023-11-07, 00:03:36, 22.00, 76.20
2023-11-07, 00:04:37, 22.00, 75.70
2023-11-07, 00:05:37, 22.00, 75.90
2023-11-07, 00:06:38, 22.00, 76.50
2023-11-07, 00:07:38, 22.00, 76.40
2023-11-07, 00:08:41, 22.00, 76.50
2023-11-07, 00:09:42, 22.00, 76.50
2023-11-07, 00:10:43, 22.00, 76.80
2023-11-07, 00:11:43, 22.00, 76.60
2023-11-07, 00:12:44, 22.00, 77.10
2023-11-07, 00:13:44, 22.00, 76.70
2023-11-07, 00:14:47, 22.00, 77.40
2023-11-07, 00:15:50, 22.00, 77.10
2023-11-07, 00:16:51, 22.00, 77.40
2023-11-07, 00:17:52, 22.00, 77.30
2023-11-07, 00:18:52, 22.00, 77.10
2023-11-07, 00:19:55, 22.00, 77.30
2023-11-07, 00:20:56, 22.00, 76.70
2023-11-07, 00:21:56, 22.00, 76.60
2023-11-07, 00:22:59, 22.00, 76.90
2023-11-07, 00:24:00, 22.00, 77.40
2023-11-07, 00:25:01, 22.00, 77.10
2023-11-07, 00:26:01, 22.00, 77.80
2023-11-07, 00:27:02, 22.00, 77.30
2023-11-07, 00:28:05, 22.00, 78.00
2023-11-07, 00:29:06, 22.00, 77.50
2023-11-07, 00:30:06, 22.00, 77.90
2023-11-07, 00:31:07, 22.00, 77.90
2023-11-07, 00:32:12, 22.00, 76.40
2023-11-07, 00:33:15, 22.00, 76.80
2023-11-07, 00:34:16, 21.90, 77.10
2023-11-07, 00:35:17, 21.90, 76.70
2023-11-07, 00:36:17, 21.90, 77.10
2023-11-07, 00:37:20, 21.90, 76.80
2023-11-07, 00:38:21, 21.90, 76.30
2023-11-07, 00:39:21, 21.90, 76.90
2023-11-07, 00:40:22, 21.90, 76.60
2023-11-07, 00:41:35, 21.90, 77.30
2023-11-07, 00:42:36, 21.90, 77.20
2023-11-07, 00:43:36, 21.90, 76.70
2023-11-07, 00:44:37, 21.90, 77.20
2023-11-07, 00:45:38, 21.80, 77.20
2023-11-07, 00:46:38, 21.90, 77.10
2023-11-07, 00:47:39, 21.80, 77.00
2023-11-07, 00:48:39, 21.80, 76.70
